Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Genomic Location (Transcript)	Genomic Sequence ID	Chromosome
LmxM.23.1250	LmxM.23.1250.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:559,593..563,663(+)	Protein of unknown function (DUF3250), putative	LmxM.23:559593..563663(+)	LmxM.23	23
LmxM.23.1260	LmxM.23.1260.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:566,479..571,059(+)	Rapamycin-insensitive companion of TOR2	LmxM.23:566479..571059(+)	LmxM.23	23
LmxM.23.1263	LmxM.23.1263.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:571,755..572,564(+)	hypothetical protein, conserved	LmxM.23:571755..572564(+)	LmxM.23	23
LmxM.23.1267	LmxM.23.1267.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:573,493..574,662(+)	hypothetical protein, unknown function	LmxM.23:573493..574662(+)	LmxM.23	23
LmxM.23.1270	LmxM.23.1270.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:578,986..582,027(+)	XPG N-terminal domain/XPG I-region, putative	LmxM.23:578986..582027(+)	LmxM.23	23
LmxM.23.1280	LmxM.23.1280.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:585,209..588,667(+)	hypothetical protein, conserved	LmxM.23:585209..588667(+)	LmxM.23	23
LmxM.23.1290	LmxM.23.1290.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:592,161..594,182(+)	hypothetical protein, unknown function	LmxM.23:592161..594182(+)	LmxM.23	23
LmxM.23.1300	LmxM.23.1300.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:596,294..597,202(+)	lathosterol oxidase-like protein	LmxM.23:596294..597202(+)	LmxM.23	23
LmxM.23.1320	LmxM.23.1320.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:615,639..616,208(+)	YceI-like domain containing protein, putative	LmxM.23:615639..616208(+)	LmxM.23	23
LmxM.23.1330	LmxM.23.1330.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:617,445..626,624(+)	DNA polymerase zeta catalytic subunit, putative	LmxM.23:617445..626624(+)	LmxM.23	23
LmxM.23.1340	LmxM.23.1340.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:627,488..629,536(+)	hypothetical protein, conserved	LmxM.23:627488..629536(+)	LmxM.23	23
LmxM.23.1360	LmxM.23.1360.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:633,434..634,681(+)	hypothetical protein, conserved	LmxM.23:633434..634681(+)	LmxM.23	23
LmxM.23.1370	LmxM.23.1370.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:637,157..638,356(+)	mitochondrial carrier protein-like protein	LmxM.23:637157..638356(+)	LmxM.23	23
LmxM.23.1380	LmxM.23.1380.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:642,605..648,253(+)	DNA polymerase theta (helicase domain only), putative	LmxM.23:642605..648253(+)	LmxM.23	23
LmxM.23.1390	LmxM.23.1390.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:649,065..649,562(+)	hypothetical protein, conserved	LmxM.23:649065..649562(+)	LmxM.23	23
LmxM.23.1410	LmxM.23.1410.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:654,206..654,949(+)	succinate dehydrogenase and fumarate reductase iron-sulfur protein, putative	LmxM.23:654206..654949(+)	LmxM.23	23
LmxM.23.1420	LmxM.23.1420.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:657,079..658,044(+)	hypothetical protein, conserved	LmxM.23:657079..658044(+)	LmxM.23	23
LmxM.23.1430	LmxM.23.1430.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:659,051..660,409(+)	DHHC zinc finger domain-like protein	LmxM.23:659051..660409(+)	LmxM.23	23
LmxM.23.1445	LmxM.23.1445.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:695,896..696,861(+)	hypothetical protein, conserved	LmxM.23:695896..696861(+)	LmxM.23	23
LmxM.23.1450	LmxM.23.1450.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:697,206..698,678(+)	Tumour suppressor, Mitostatin, putative	LmxM.23:697206..698678(+)	LmxM.23	23
LmxM.23.1470	LmxM.23.1470.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:705,422..706,081(+)	hypothetical protein, conserved	LmxM.23:705422..706081(+)	LmxM.23	23
LmxM.23.1490	LmxM.23.1490.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:709,025..709,942(+)	hypothetical protein, unknown function	LmxM.23:709025..709942(+)	LmxM.23	23
LmxM.23.1500	LmxM.23.1500.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:712,411..713,817(+)	hypothetical protein, conserved	LmxM.23:712411..713817(+)	LmxM.23	23
LmxM.23.1510	LmxM.23.1510.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:714,766..717,093(+)	V-type proton ATPase subunit a, putative	LmxM.23:714766..717093(+)	LmxM.23	23
LmxM.23.1520	LmxM.23.1520.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:718,420..719,721(+)	protoheme IX farnesyltransferase, putative	LmxM.23:718420..719721(+)	LmxM.23	23
LmxM.23.1530	LmxM.23.1530.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:722,987..724,942(+)	hypothetical protein, conserved	LmxM.23:722987..724942(+)	LmxM.23	23
LmxM.23.1540	LmxM.23.1540.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:725,944..728,826(+)	hypothetical protein, conserved	LmxM.23:725944..728826(+)	LmxM.23	23
LmxM.23.1550	LmxM.23.1550.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:729,768..732,152(+)	hypothetical protein, conserved	LmxM.23:729768..732152(+)	LmxM.23	23
LmxM.23.1560	LmxM.23.1560.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:735,970..736,989(+)	hypothetical protein, conserved	LmxM.23:735970..736989(+)	LmxM.23	23
LmxM.23.1580	LmxM.23.1580.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:742,086..742,553(+)	Nucleoside 2-deoxyribosyltransferase, putative	LmxM.23:742086..742553(+)	LmxM.23	23
LmxM.23.1610	LmxM.23.1610.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:210,957..212,060(+)	Kinetoplastid kinetochore protein 25, putative	LmxM.23:210957..212060(+)	LmxM.23	23
LmxM.23.1620	LmxM.23.1620.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:212,787..214,625(+)	hypothetical protein	LmxM.23:212787..214625(+)	LmxM.23	23
LmxM.23.1630	LmxM.23.1630.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:215,166..216,956(+)	hypothetical protein, conserved	LmxM.23:215166..216956(+)	LmxM.23	23
LmxM.23.1640	LmxM.23.1640.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:220,077..230,015(-)	Galactose oxidase, central domain containing protein, putative	LmxM.23:220077..230015(-)	LmxM.23	23
LmxM.23.1650	LmxM.23.1650.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:233,140..233,613(-)	Putative tRNA binding domain containing protein, putative	LmxM.23:233140..233613(-)	LmxM.23	23
LmxM.23.1665	LmxM.23.1665.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:237,743..238,459(-)	PAP2 superfamily, putative	LmxM.23:237743..238459(-)	LmxM.23	23
LmxM.23.1670	LmxM.23.1670.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:662,683..664,596(+)	DHHC palmitoyltransferase, putative	LmxM.23:662683..664596(+)	LmxM.23	23
LmxM.23.1680	LmxM.23.1680.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:666,113..671,272(+)	Inositol hexakisphosphate, putative	LmxM.23:666113..671272(+)	LmxM.23	23
LmxM.23.1690	LmxM.23.1690.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:672,865..673,722(+)	hypothetical protein	LmxM.23:672865..673722(+)	LmxM.23	23
LmxM.23.1700	LmxM.23.1700.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:674,826..675,545(+)	hypothetical protein, conserved	LmxM.23:674826..675545(+)	LmxM.23	23
LmxM.23.1710	LmxM.23.1710.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:676,300..678,321(+)	Meckel syndrome type 1 protein, putative	LmxM.23:676300..678321(+)	LmxM.23	23
LmxM.23.1715	LmxM.23.1715.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:679,062..679,454(+)	hypothetical protein, conserved	LmxM.23:679062..679454(+)	LmxM.23	23
LmxM.23.1720	LmxM.23.1720.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:680,201..680,617(+)	hypothetical protein, conserved	LmxM.23:680201..680617(+)	LmxM.23	23
LmxM.23.1740	LmxM.23.1740.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:683,985..684,737(+)	hypothetical protein, conserved	LmxM.23:683985..684737(+)	LmxM.23	23
LmxM.23.1750	LmxM.23.1750.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:685,802..686,650(+)	hypothetical protein, conserved	LmxM.23:685802..686650(+)	LmxM.23	23
LmxM.23.1760	LmxM.23.1760.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:688,071..690,620(+)	hypothetical protein, conserved	LmxM.23:688071..690620(+)	LmxM.23	23
LmxM.23.1770	LmxM.23.1770.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.23:692,161..693,018(+)	exosome component CSL4, putative	LmxM.23:692161..693018(+)	LmxM.23	23
LmxM.24.0010	LmxM.24.0010.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:3,052..4,407(+)	pyruvate dehydrogenase (lipoamide) kinase, putative	LmxM.24:3052..4407(+)	LmxM.24	24
LmxM.24.0020	LmxM.24.0020.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:5,085..6,536(+)	clathrin coat assembly protein, putative	LmxM.24:5085..6536(+)	LmxM.24	24
LmxM.24.0030	LmxM.24.0030.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:7,002..7,502(+)	hypothetical protein, conserved	LmxM.24:7002..7502(+)	LmxM.24	24
LmxM.24.0050	LmxM.24.0050.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:8,886..10,286(+)	hypothetical protein, conserved	LmxM.24:8886..10286(+)	LmxM.24	24
LmxM.24.0060	LmxM.24.0060.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:10,899..12,128(+)	hypothetical protein, conserved	LmxM.24:10899..12128(+)	LmxM.24	24
LmxM.24.0070	LmxM.24.0070.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:13,021..14,340(+)	hypothetical protein, conserved	LmxM.24:13021..14340(+)	LmxM.24	24
LmxM.24.0080	LmxM.24.0080.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:15,040..16,578(+)	Ring finger domain containing protein, putative	LmxM.24:15040..16578(+)	LmxM.24	24
LmxM.24.0090	LmxM.24.0090.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:17,086..17,829(+)	hypothetical protein, conserved	LmxM.24:17086..17829(+)	LmxM.24	24
LmxM.24.0110	LmxM.24.0110.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:20,428..21,744(+)	poly A polymerase regulatory subunit, putative	LmxM.24:20428..21744(+)	LmxM.24	24
LmxM.24.0130	LmxM.24.0130.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:22,554..24,221(+)	WD40/YVTN repeat-like-containing protein	LmxM.24:22554..24221(+)	LmxM.24	24
LmxM.24.0140	LmxM.24.0140.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:26,174..27,358(+)	ankyrin/TPR repeat protein	LmxM.24:26174..27358(+)	LmxM.24	24
LmxM.24.0150	LmxM.24.0150.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:28,295..28,957(+)	glycosomal membrane like protein	LmxM.24:28295..28957(+)	LmxM.24	24
LmxM.24.0160	LmxM.24.0160.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:30,735..31,604(+)	hypothetical protein, conserved	LmxM.24:30735..31604(+)	LmxM.24	24
LmxM.24.0170	LmxM.24.0170.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:32,496..33,224(+)	hypothetical protein, conserved	LmxM.24:32496..33224(+)	LmxM.24	24
LmxM.24.0180	LmxM.24.0180.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:34,060..35,667(+)	ATPase domain protein, putative	LmxM.24:34060..35667(+)	LmxM.24	24
LmxM.24.0190	LmxM.24.0190.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:36,749..39,190(+)	hypothetical protein, conserved	LmxM.24:36749..39190(+)	LmxM.24	24
LmxM.24.0200	LmxM.24.0200.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:42,137..42,844(+)	transcription elongation factor-like protein	LmxM.24:42137..42844(+)	LmxM.24	24
LmxM.24.0210	LmxM.24.0210.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:43,937..44,950(+)	transcription elongation factor, putative	LmxM.24:43937..44950(+)	LmxM.24	24
LmxM.24.0220	LmxM.24.0220.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:45,894..46,913(+)	hypothetical protein, unknown function	LmxM.24:45894..46913(+)	LmxM.24	24
LmxM.24.0240	LmxM.24.0240.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:51,197..52,597(+)	WD repeat protein	LmxM.24:51197..52597(+)	LmxM.24	24
LmxM.24.0250	LmxM.24.0250.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:53,636..55,453(+)	ATP-dependent DEAD/H RNA helicase, putative	LmxM.24:53636..55453(+)	LmxM.24	24
LmxM.24.0260	LmxM.24.0260.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:56,600..66,124(+)	hypothetical protein, conserved	LmxM.24:56600..66124(+)	LmxM.24	24
LmxM.24.0280	LmxM.24.0280.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:71,979..74,039(+)	Dynein intermediate chain 1, axonemal	LmxM.24:71979..74039(+)	LmxM.24	24
LmxM.24.0290	LmxM.24.0290.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:78,673..79,389(+)	NLI interacting factor-like phosphatase, putative	LmxM.24:78673..79389(+)	LmxM.24	24
LmxM.24.0300	LmxM.24.0300.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:81,659..87,022(+)	hypothetical protein, conserved	LmxM.24:81659..87022(+)	LmxM.24	24
LmxM.24.0310	LmxM.24.0310.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:88,045..89,004(+)	hypothetical protein, conserved	LmxM.24:88045..89004(+)	LmxM.24	24
LmxM.24.0320	LmxM.24.0320.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:90,691..92,340(+)	fumarate hydratase, putative	LmxM.24:90691..92340(+)	LmxM.24	24
LmxM.24.0330	LmxM.24.0330.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:94,631..97,753(+)	Mitochondrial small ribosomal subunit Rsm22, putative	LmxM.24:94631..97753(+)	LmxM.24	24
LmxM.24.0340	LmxM.24.0340.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:98,694..101,621(+)	GPI ethanolamine phosphate transferase 3, putative	LmxM.24:98694..101621(+)	LmxM.24	24
LmxM.24.0350	LmxM.24.0350.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:103,124..103,894(+)	hypothetical protein, conserved	LmxM.24:103124..103894(+)	LmxM.24	24
LmxM.24.0360	LmxM.24.0360.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:106,630..108,042(+)	UDP-galactose transporter	LmxM.24:106630..108042(+)	LmxM.24	24
LmxM.24.0365	LmxM.24.0365.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:113,481..114,836(+)	UDP-galactose transporter	LmxM.24:113481..114836(+)	LmxM.24	24
LmxM.24.0370	LmxM.24.0370.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:119,823..121,118(+)	aspartate aminotransferase, putative	LmxM.24:119823..121118(+)	LmxM.24	24
LmxM.24.0380	LmxM.24.0380.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:123,361..126,336(+)	ppg3-related protein-like protein	LmxM.24:123361..126336(+)	LmxM.24	24
LmxM.24.0390	LmxM.24.0390.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:128,494..130,809(+)	hypothetical protein, conserved	LmxM.24:128494..130809(+)	LmxM.24	24
LmxM.24.0400	LmxM.24.0400.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:132,142..134,124(+)	TPR repeat, putative	LmxM.24:132142..134124(+)	LmxM.24	24
LmxM.24.0410	LmxM.24.0410.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:135,489..137,735(+)	hypothetical protein, conserved	LmxM.24:135489..137735(+)	LmxM.24	24
LmxM.24.0420	LmxM.24.0420.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:138,776..139,699(+)	ubiquitin carboxyl-terminal hydrolase, putative,cysteine peptidase, Clan CA, family C12, putative	LmxM.24:138776..139699(+)	LmxM.24	24
LmxM.24.0430	LmxM.24.0430.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:140,535..144,596(+)	hypothetical protein, unknown function	LmxM.24:140535..144596(+)	LmxM.24	24
LmxM.24.0440	LmxM.24.0440.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:146,929..151,050(+)	Protein of unknown function (DUF3184), putative	LmxM.24:146929..151050(+)	LmxM.24	24
LmxM.24.0450	LmxM.24.0450.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:154,089..158,207(+)	Protein of unknown function (DUF3184), putative	LmxM.24:154089..158207(+)	LmxM.24	24
LmxM.24.0460	LmxM.24.0460.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:161,118..162,017(+)	ubiquitin-activating enzyme, putative	LmxM.24:161118..162017(+)	LmxM.24	24
LmxM.24.0470	LmxM.24.0470.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:162,685..163,950(+)	hypothetical protein, conserved	LmxM.24:162685..163950(+)	LmxM.24	24
LmxM.24.0480	LmxM.24.0480.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:168,832..172,494(+)	Kelch motif/Galactose oxidase, central domain containing protein, putative	LmxM.24:168832..172494(+)	LmxM.24	24
LmxM.24.0500	LmxM.24.0500.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:180,181..180,897(+)	hypothetical protein, conserved	LmxM.24:180181..180897(+)	LmxM.24	24
LmxM.24.0510	LmxM.24.0510.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:181,658..183,988(+)	hypothetical protein, conserved	LmxM.24:181658..183988(+)	LmxM.24	24
LmxM.24.0530	LmxM.24.0530.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:189,510..190,193(+)	hypothetical protein, conserved	LmxM.24:189510..190193(+)	LmxM.24	24
LmxM.24.0540	LmxM.24.0540.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:191,560..192,948(+)	methyltransferase domain containing protein, putative	LmxM.24:191560..192948(+)	LmxM.24	24
LmxM.24.0550	LmxM.24.0550.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:194,002..195,537(+)	methyltransferase domain containing protein, putative	LmxM.24:194002..195537(+)	LmxM.24	24
LmxM.24.0552	LmxM.24.0552.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:196,287..196,679(+)	hypothetical protein, conserved	LmxM.24:196287..196679(+)	LmxM.24	24
LmxM.24.0555	LmxM.24.0555.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:197,486..197,752(+)	hypothetical protein, conserved	LmxM.24:197486..197752(+)	LmxM.24	24
LmxM.24.0580	LmxM.24.0580.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:199,265..200,350(+)	hypothetical predicted transmembrane protein	LmxM.24:199265..200350(+)	LmxM.24	24
LmxM.24.0590	LmxM.24.0590.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:201,322..203,385(+)	hypothetical protein, unknown function	LmxM.24:201322..203385(+)	LmxM.24	24
LmxM.24.0600	LmxM.24.0600.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:207,259..212,583(+)	Ribosome 60S biogenesis N-terminal, putative	LmxM.24:207259..212583(+)	LmxM.24	24
LmxM.24.0610	LmxM.24.0610.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:213,985..217,248(+)	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein, putative	LmxM.24:213985..217248(+)	LmxM.24	24
LmxM.24.0620	LmxM.24.0620.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:218,147..220,570(+)	ubiquitin carboxyl-terminal hydrolase, putative	LmxM.24:218147..220570(+)	LmxM.24	24
LmxM.24.0630	LmxM.24.0630.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:221,805..222,125(+)	ATPase subunit 9, putative	LmxM.24:221805..222125(+)	LmxM.24	24
LmxM.24.0650	LmxM.24.0650.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:228,361..231,267(+)	PPPDE putative peptidase domain containing protein, putative	LmxM.24:228361..231267(+)	LmxM.24	24
LmxM.24.0660	LmxM.24.0660.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:232,205..234,496(+)	hypothetical protein, conserved	LmxM.24:232205..234496(+)	LmxM.24	24
LmxM.24.0680	LmxM.24.0680.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:241,237..242,853(+)	sugar transporter, putative	LmxM.24:241237..242853(+)	LmxM.24	24
LmxM.24.0690	LmxM.24.0690.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:246,740..247,201(+)	hypothetical predicted transmembrane protein	LmxM.24:246740..247201(+)	LmxM.24	24
LmxM.24.0700	LmxM.24.0700.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:248,033..250,918(+)	hypothetical predicted multi-pass transmembrane protein	LmxM.24:248033..250918(+)	LmxM.24	24
LmxM.24.0710	LmxM.24.0710.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:251,991..253,232(+)	Protein of unknown function (DUF523), putative	LmxM.24:251991..253232(+)	LmxM.24	24
LmxM.24.0720	LmxM.24.0720.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:253,819..254,076(+)	mitochondrial translocase subunit, putative	LmxM.24:253819..254076(+)	LmxM.24	24
LmxM.24.0740	LmxM.24.0740.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:258,114..261,350(+)	hypothetical protein, conserved	LmxM.24:258114..261350(+)	LmxM.24	24
LmxM.24.0750	LmxM.24.0750.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:262,541..263,521(+)	hypothetical protein, conserved	LmxM.24:262541..263521(+)	LmxM.24	24
LmxM.24.0761	LmxM.24.0761.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:270,107..271,822(+)	malic enzyme	LmxM.24:270107..271822(+)	LmxM.24	24
LmxM.24.0770	LmxM.24.0770.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:275,048..276,769(+)	malic enzyme, putative	LmxM.24:275048..276769(+)	LmxM.24	24
LmxM.24.0790	LmxM.24.0790.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:280,553..282,271(+)	hypothetical protein, conserved	LmxM.24:280553..282271(+)	LmxM.24	24
LmxM.24.0800	LmxM.24.0800.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:282,772..284,688(+)	hypothetical protein, unknown function	LmxM.24:282772..284688(+)	LmxM.24	24
LmxM.24.0810	LmxM.24.0810.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:285,400..287,154(+)	phosphotransferase, putative	LmxM.24:285400..287154(+)	LmxM.24	24
LmxM.24.0820	LmxM.24.0820.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:288,069..296,300(+)	inositol polyphosphate phosphatase, putative	LmxM.24:288069..296300(+)	LmxM.24	24
LmxM.24.0830	LmxM.24.0830.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:297,576..300,011(+)	Mitochondrial SSU ribosomal protein, putative	LmxM.24:297576..300011(+)	LmxM.24	24
LmxM.24.0840	LmxM.24.0840.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:301,395..302,108(+)	dynein light chain p28, axonemal, putative	LmxM.24:301395..302108(+)	LmxM.24	24
LmxM.24.0850	LmxM.24.0850.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:303,293..304,048(+)	triosephosphate isomerase	LmxM.24:303293..304048(+)	LmxM.24	24
LmxM.24.0860	LmxM.24.0860.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:305,470..306,519(+)	hypothetical protein, conserved	LmxM.24:305470..306519(+)	LmxM.24	24
LmxM.24.0870	LmxM.24.0870.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:307,121..307,804(+)	emp24/gp25L/p24 family/GOLD, putative	LmxM.24:307121..307804(+)	LmxM.24	24
LmxM.24.0880	LmxM.24.0880.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:309,046..309,399(+)	hypothetical predicted transmembrane protein	LmxM.24:309046..309399(+)	LmxM.24	24
LmxM.24.0900	LmxM.24.0900.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:314,835..318,785(+)	hypothetical protein, conserved	LmxM.24:314835..318785(+)	LmxM.24	24
LmxM.24.0920	LmxM.24.0920.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:322,696..324,060(+)	hypothetical protein, conserved	LmxM.24:322696..324060(+)	LmxM.24	24
LmxM.24.0930	LmxM.24.0930.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:324,706..327,495(+)	hypothetical protein, conserved	LmxM.24:324706..327495(+)	LmxM.24	24
LmxM.24.0940	LmxM.24.0940.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:328,116..328,463(+)	Archaic Translocase of outer membrane 14 kDa subunit, putative	LmxM.24:328116..328463(+)	LmxM.24	24
LmxM.24.0950	LmxM.24.0950.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:329,472..330,671(+)	Rab-GTPase-TBC domain containing protein, putative	LmxM.24:329472..330671(+)	LmxM.24	24
LmxM.24.0960	LmxM.24.0960.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:331,825..334,857(+)	hypothetical protein, conserved	LmxM.24:331825..334857(+)	LmxM.24	24
LmxM.24.0970	LmxM.24.0970.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:335,454..337,709(+)	hypothetical protein, conserved	LmxM.24:335454..337709(+)	LmxM.24	24
LmxM.24.0980	LmxM.24.0980.1	Leishmania mexicana MHOM/GT/2001/U1103	LmxM.24:339,053..343,786(+)	hypothetical protein, conserved	LmxM.24:339053..343786(+)	LmxM.24	24
